Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
202151,Airplane,HILO INTL ARPT,< 1000 ft,DC-9-50,2 to 10,10,None,6/7/2000 0:00,No damage,2,HAWAIIAN AIR,Hawaii,Landing Roll,None,FALSE,FALSE,A/C REG GIVEN AS 63. ARPT REPTD AS GENERAL LYMAN FIELD. POSTMARK WAS HONOLULU.  ASSUME HONOLULU ARPT,Small,Some Cloud,Common myna,N,0,0,0,No
205305,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,MD-88,2 to 10,5,Precautionary Landing,6/8/2000 0:00,No damage,2,DELTA AIR LINES,Florida,Climb,None,FALSE,FALSE,"ON ROTATION, FLT 712 HIT A FLOCK OF BIRDS. RETD SAFELY. NOSE AND WNDSHLD WERE CLEANED. 98 PAX AND 5 CREW. SMELLED BURNING BIRD IN PACKS. MIGHT HAVE BEEN AN INGESTION.",Small,Some Cloud,Unknown bird - small,Y,0,10,0,No
203483,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737,2 to 10,2,None,6/9/2000 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,0,0,Yes
204287,Airplane,LOGAN INTL,< 1000 ft,B-737-300,2 to 10,4,Precautionary Landing,6/11/2000 0:00,Caused damage,2,US AIRWAYS*,Massachusetts,Climb,None,FALSE,FALSE,L ENG CHANGED. INGESTION. (ENG MANU REPTS NO FAN BLADE DMG),Large,Overcast,Unknown bird - large,N,"211,146",800,0,Yes
200031,Airplane,DENVER INTL AIRPORT,< 1000 ft,BE-1900,2 to 10,9,None,6/12/2000 0:00,No damage,2,GREAT LAKES AIRLINES,Colorado,Approach,None,FALSE,FALSE,SAW 2 BIRDS ON FINAL. DID NOT NOTICE IMPACT. ON WALK AROUND NOTICED R ENG LIP INTAKE IMPACT AND ALSO RT OTBD WING NEXT TO ENG. INSPN FOUND NO DMG.,Small,No Cloud,Unknown bird - small,N,0,500,0,No
201214,Airplane,SAVANNAH INTL,< 1000 ft,B-757-200,2 to 10,8,None,6/14/2000 0:00,No damage,2,DELTA AIR LINES,Georgia,Take-off run,None,FALSE,FALSE,PART OF STRIKE REPT MISSING. PART STRUCK UNKN. BUT COMMENTS SHOW NO DMG,Small,No Cloud,Unknown bird - small,N,0,0,0,Yes
201505,Airplane,KALAMAZOO/BATTLE CREEK INTL,< 1000 ft,CL-RJ100/200,2 to 10,7,None,6/15/2000 0:00,No damage,2,COMAIR AIRLINES,Michigan,Approach,None,FALSE,FALSE,SPARROWS/STARLINGS. FLT 5477,Small,Some Cloud,European starling,N,0,40,0,No
204115,Airplane,NORFOLK INTL,< 1000 ft,IAI-1124,2 to 10,9,Precautionary Landing,6/16/2000 0:00,No damage,2,UNKNOWN,Virginia,Take-off run,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,0,0,No
202139,Airplane,GERALD R FORD INTL,< 1000 ft,DC-9-40,2 to 10,5,None,6/20/2000 0:00,No damage,2,NORTHWEST AIRLINES,Michigan,Landing Roll,Rain,FALSE,FALSE,"FLT 1573. BIRDS STRUCK CAPT'S WINDOW, CENTER WINDOWS AND HORIZ STABIL. OK FOR SVC. 1 HOUSE SPARROW AND 2 FEMALE REDWING BLACKBIRDS.",Small,Overcast,Red-winged blackbird,N,0,0,0,No
203968,Airplane,INDIANAPOLIS INTL,< 1000 ft,B-757-200,2 to 10,2,None,6/21/2000 0:00,No damage,2,AMERICA WEST AIRLINES,Indiana,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,American kestrel,Y,0,0,0,Yes
202994,Airplane,FORT SMITH MUNICIPAL ARPT,< 1000 ft,C-172,2 to 10,10,None,6/25/2000 0:00,No damage,1,BUSINESS,Arkansas,Approach,None,FALSE,FALSE,2 birds,Small,No Cloud,Unknown bird - small,N,0,20,0,No
202602,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,BE-1900,2 to 10,10,None,6/25/2000 0:00,No damage,2,EXPRESSJET (CONTINENTAL EXPRS),Kentucky,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,European starling,Y,0,0,0,No
201414,Airplane,MCCARREN INTL,> 1000 ft,B-727,2 to 10,8,None,6/26/2000 0:00,No damage,3,ATA AIRLINES,Nevada,Climb,None,FALSE,FALSE,FLT 142. PILOT REPTD STRIKING 2 BIRDS. A/C CHECKED OUT OKAY. FLT CONTD OUT OF L30 AIRSPACE W/O INCIDENT. RDO NOTIFIED.,Medium,Overcast,Unknown bird - medium,N,0,"5,100",0,No
203143,Airplane,ATLANTA INTL,< 1000 ft,BA-31 JETSTR,2 to 10,5,None,6/27/2000 0:00,Caused damage,2,BUSINESS,Georgia,Landing Roll,None,FALSE,FALSE,2 BIRDS. INGESTION BENT COMPRESSOR BLADES.,Medium,Some Cloud,Unknown bird - medium,N,"40,091",0,0,No
203243,Airplane,HESLER-NOBLE FIELD ARPT,< 1000 ft,LEARJET-31,2 to 10,3,Precautionary Landing,6/28/2000 0:00,Caused damage,2,BUSINESS,Mississippi,Climb,None,FALSE,FALSE,SAW FLOCK OF 15-20 BIRDS IN TIGHT GROUPING. HIT AT LEAST 2. ONE DENTED THE L ENG NACELLE AND WAS INGESTED. SMELL OF BIRD NOTICED. FEATHERS IN ENG. ALSO FEATHERS ON LF MAIN GEAR. GARRETT COMING TO INSPECT DMG.,Medium,No Cloud,Unknown bird - medium,N,0,100,0,No
204609,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,CL-RJ100/200,2 to 10,5,Aborted Take-off,6/29/2000 0:00,No damage,2,AIR WISCONSIN AIRLINES,Illinois,Take-off run,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
201335,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,C-402,2 to 10,6,Aborted Take-off,6/30/2000 0:00,No damage,2,CAPE AIR,Florida,Take-off run,None,FALSE,FALSE,2 BIRDS HIT LE L WING. RETD TO APROM TO INSPCT A/C. TIME LOST ABOUT 30 MINS.,Small,Some Cloud,Killdeer,Y,0,0,0,No
202613,Airplane,PENSACOLA REGIONAL,< 1000 ft,SHORTS SC7,2 to 10,5,None,7/6/2000 0:00,No damage,2,UNKNOWN,Florida,Climb,None,FALSE,FALSE,PARTS OF 2 SMLG BIRDS FOUND ON RWY.,Small,No Cloud,Unknown bird - small,N,0,20,0,No
200807,Airplane,PHILADELPHIA INTL,< 1000 ft,MD-88,2 to 10,4,None,7/7/2000 0:00,No damage,2,DELTA AIR LINES,Pennsylvania,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,100,0,No
202419,Airplane,BALTIMORE WASH INTL,< 1000 ft,B-757-200,2 to 10,6,None,7/7/2000 0:00,No damage,2,UNITED AIRLINES,Maryland,Climb,None,FALSE,FALSE,"CLEANED WINDSHLD. INSPCTD WINDSHLD, FUESLAGE, FLT CONTROL AND ENG.",Small,Some Cloud,Mourning dove,Y,0,100,0,Yes
200696,Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-737-800,2 to 10,3,None,7/10/2000 0:00,No damage,2,CONTINENTAL AIRLINES,California,Climb,None,FALSE,FALSE,"8 ROCK DOVES, NO DMG REPTD.",Small,No Cloud,Rock pigeon,Y,0,10,0,Yes
200108,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,A-319,2 to 10,2,None,7/10/2000 0:00,No damage,2,UNITED AIRLINES,DC,Landing Roll,None,FALSE,FALSE,ATIS WARNING. FLT 1983,Medium,No Cloud,Unknown bird - medium,Y,0,0,0,No
203355,Airplane,LAURENCE G HANSCOM,< 1000 ft,CITATION II,2 to 10,9,None,7/10/2000 0:00,No damage,2,BUSINESS,Massachusetts,Landing Roll,None,FALSE,FALSE,very small brown birds. cost was for inspn.,Small,Some Cloud,Unknown bird - small,N,334,0,0,No
202117,Airplane,PANAMA CITY - BAY COUNTY INTL,< 1000 ft,ATR-72,2 to 10,9,None,7/11/2000 0:00,No damage,2,ATLANTIC SOUTHEAST,Florida,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Mourning dove,Y,0,0,0,No
202204,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,B-737-300,2 to 10,3,None,7/12/2000 0:00,No damage,2,SOUTHWEST AIRLINES,Alabama,Landing Roll,None,FALSE,FALSE,FLT 2020,Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,Yes
205917,Airplane,PANAMA CITY - BAY COUNTY INTL,< 1000 ft,ATR-72,2 to 10,6,None,7/15/2000 0:00,No damage,2,ATLANTIC SOUTHEAST,Florida,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,Mourning dove,Y,0,0,0,No
204602,Airplane,SUVA FIJI,< 1000 ft,A-320,2 to 10,5,None,7/16/2000 0:00,No damage,2,TRANSMERIDIAN AIRLINES,N/A,Approach,None,FALSE,FALSE,SEVERAL HITS ON ENG AND LE OF WING BETWEEN FUSELAGE AND ENG.,Small,No Cloud,Unknown bird - small,N,0,100,0,No
205350,Airplane,OXNARD ARPT,< 1000 ft,C-172,2 to 10,4,None,7/17/2000 0:00,No damage,1,PRIVATELY OWNED,California,Approach,None,FALSE,FALSE,BIRD PICKED UP FROM RWY IMMED AFTER STRIKE. A/C TAXIED BACK FOR T/O AND DEPTD.,Small,No Cloud,Unknown bird - small,N,0,100,0,No
203335,Airplane,PORTLAND INTL (OR),< 1000 ft,B-737-500,2 to 10,7,None,7/18/2000 0:00,No damage,2,UNITED AIRLINES,Oregon,Landing Roll,None,FALSE,FALSE,"UNABLE TO TELL IF 1 OR 2 CROWS WERE INGESTED. 30 MIN DELAY FOR OUTBOUND FLT. N# NOT CORRECT. (DATA ENTRY NOTE: S GORDON SAID N# IS WHAT THEY GOT FROM AIRLINE., AIRLINE PROVIDED CORRECT REG 10/17/00) ENG WAS BORESCOPED. BIRD WENT THRU PRIMARY AIRSTREAM. NO",Medium,Overcast,American crow,Y,0,0,0,Yes
204308,Airplane,MORRISTOWN MUNICIPAL ARPT,< 1000 ft,DA-20 FALCON,2 to 10,3,None,7/19/2000 0:00,No damage,2,BUSINESS,New Jersey,Take-off run,Rain,FALSE,FALSE,,Small,Some Cloud,European starling,Y,0,0,0,No
200758,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-737-200,2 to 10,2,None,7/20/2000 0:00,No damage,2,US AIRWAYS*,Kentucky,Climb,None,FALSE,FALSE,BLOOD/FEATHERS ON L TOP OF RADOME AND L INBD KRUGER FLAP. PILOT REPTD A FLOCK OF ABOUT 30 BIRDS CROSSING RWY. STANDING NOTAM FOR BIRDS,Medium,No Cloud,Unknown bird - medium,N,0,20,0,Yes
204677,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-737-200,2 to 10,4,None,7/21/2000 0:00,No damage,2,US AIRWAYS*,Kentucky,Landing Roll,Rain,FALSE,FALSE,NOTAM WARNING ONLY.FLT 937. REPTS DIFFERE ON PARTS STRUCK. I COMBINED THEM.,Small,Overcast,Mourning dove,N,0,0,0,Yes
205312,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,SAAB-340,2 to 10,4,Aborted Take-off,7/21/2000 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Texas,Take-off run,None,FALSE,FALSE,"HIT 1 OR 2. TAXIED BACK TO RAMP, INSPCTD, AND DEPTD.",Small,Some Cloud,Western meadowlark,N,0,0,0,No
206984,Airplane,PANAMA CITY - BAY COUNTY INTL,< 1000 ft,ATR-72,2 to 10,6,None,7/22/2000 0:00,No damage,2,ATLANTIC SOUTHEAST,Florida,Take-off run,None,FALSE,FALSE,FLT 319,Small,Some Cloud,Mourning dove,Y,0,0,0,No
203849,Airplane,TRENTON MERCER ARPT,< 1000 ft,BE-400 BJET,2 to 10,8,None,7/22/2000 0:00,No damage,2,BUSINESS,New Jersey,Climb,None,FALSE,FALSE,SAW 2 BIRDS. HEARD 1 HIT RADOME AND SAW IT GLANCE OFF TO RT. DIDNOT HEAR 2ND BIRD HIT.,Small,No Cloud,European starling,Y,0,350,0,No
203187,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,CL-RJ100/200,2 to 10,8,None,7/23/2000 0:00,No damage,2,COMAIR AIRLINES,Kentucky,Take-off run,None,FALSE,FALSE,BIRD HIT RHS NOSE. ARFF RECOVERED 2 BIRDS FROM RWY AT 1700.,Small,No Cloud,Eastern meadowlark,Y,0,0,0,No
205741,Airplane,PORTLAND INTL (OR),< 1000 ft,C-402,2 to 10,7,None,7/24/2000 0:00,No damage,2,AMERIFLIGHT,Oregon,Approach,None,FALSE,FALSE,PILOT REPTD FLYING THRU A FLOCK OF 100 STARLINGS JUST OUTSIDE THE AIRFIELD. EVIDENCE OF 3 STRIKES TO FUSELAGE AND WING.,Small,No Cloud,European starling,Y,0,200,0,No
203630,Airplane,PANAMA CITY - BAY COUNTY INTL,< 1000 ft,SAAB-340,2 to 10,9,None,7/28/2000 0:00,No damage,2,PINNACLE,Florida,Climb,None,FALSE,FALSE,FLT 5882,Small,Some Cloud,Mourning dove,N,0,50,0,No
203455,Airplane,TETERBORO AIRPORT,< 1000 ft,DA-2000,2 to 10,5,None,7/28/2000 0:00,No damage,2,BUSINESS,New Jersey,Take-off run,None,FALSE,FALSE,PILOT REPTD STRIKE AND CONTD FLT.,Small,Overcast,European starling,N,0,0,0,No
202567,Airplane,SANFORD REGIONAL ARPT,< 1000 ft,HAWKER-SDLY HS125,2 to 10,4,None,7/28/2000 0:00,No damage,2,BUSINESS,Maine,Approach,None,FALSE,FALSE,FLOCK OF SML BIRDS CROSSED RWY PRIOT TO T/D.,Small,Some Cloud,Unknown bird - small,N,0,50,0,No
202382,Airplane,PANAMA CITY - BAY COUNTY INTL,< 1000 ft,C-560,2 to 10,8,None,7/30/2000 0:00,No damage,2,BUSINESS,Florida,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Mourning dove,N,0,0,0,No
200793,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,A-300,2 to 10,9,None,8/4/2000 0:00,No damage,2,AMERICAN AIRLINES,New Jersey,Landing Roll,None,FALSE,FALSE,2 MALLARDS,Medium,No Cloud,Mallard,N,0,0,0,No
205461,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,SAAB-340,2 to 10,10,None,8/5/2000 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,"ON LDG ROLL, BIRD HIT NOSE. REMNANTS FOUND O NOSE, SEVERAL BLADES OF L PROP AND ON LE OF L WING (POSSIBLY A 2ND BIRD) FOUND 4 BIRDS.",Small,No Cloud,Mourning dove,N,0,0,0,No
203512,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,B-767,2 to 10,7,None,8/6/2000 0:00,No damage,2,DELTA AIR LINES,Kentucky,Approach,None,FALSE,FALSE,3 BIRDS RECOVERED AT 0840. PILOT REPTD THE STRIKE,Small,Overcast,Mourning dove,Y,0,100,0,Yes
201322,Airplane,MEMPHIS INTL,< 1000 ft,B-737-300,2 to 10,9,Aborted Take-off,8/6/2000 0:00,Caused damage,2,UNITED AIRLINES,Tennessee,Take-off run,None,FALSE,FALSE,"MINOR DMG TO 1 COMPRESSOR BLADE, MAJOR DMG TO 2 COMPRESSOR BLADES. DMG TO INTERNAL ENG SUPPORTS. METAL PARTS FOUND ON RWY FROM THIS A/C. INGESTION CAUSED UNCONTAINED FAILURE. CREW SHUT ENG DOWN DUE TO VIBRATION DURING TAXI. 5 BADLY BENT FAN BLADES. SECTIO",Small,Some Cloud,Rock pigeon,N,0,0,0,Yes
203160,Airplane,GREATER ROCHESTER INTL,< 1000 ft,A-319,2 to 10,6,None,8/6/2000 0:00,No damage,2,AMERICAN AIRLINES,New York,Take-off run,Rain,FALSE,FALSE,DATA ENTRY NOTE:  AAL DOES NOT HAVE A319. A/C WAS REPTD AT JETLINK 319.,Small,Overcast,Upland sandpiper,N,0,0,0,No
201114,Airplane,BALTIMORE WASH INTL,< 1000 ft,B-737-300,2 to 10,6,None,8/6/2000 0:00,No damage,2,US AIRWAYS*,Maryland,Landing Roll,Rain,FALSE,FALSE,"DATA ENTRY NOTE: CAPT REPTD DMG, DISPATCH REPTD NO DMG FOUND.",Small,Overcast,Unknown bird - small,Y,0,0,0,Yes
202199,Airplane,PANAMA CITY - BAY COUNTY INTL,< 1000 ft,SAAB-340,2 to 10,10,Aborted Take-off,8/8/2000 0:00,Caused damage,2,PINNACLE,Florida,Take-off run,None,FALSE,FALSE,BIRD FOUND IN COMPRESSOR. INGESTION. ENG DAMAGED,Small,No Cloud,Mourning dove,N,0,0,0,No
201407,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,FOKKER F100,2 to 10,7,None,8/8/2000 0:00,No damage,2,US AIRWAYS*,Alabama,Landing Roll,None,FALSE,FALSE,"HIT 2.  BIRDS REPTD AS CROWS, ASSUME AMERICAN CROWS.",Medium,No Cloud,American crow,Y,0,0,0,No
200672,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,B-737-300,2 to 10,4,None,8/9/2000 0:00,No damage,2,SOUTHWEST AIRLINES,Alabama,Approach,Rain,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,100,0,Yes
208831,Airplane,SAINT HUBERT,< 1000 ft,HAWKER 1000,2 to 10,7,None,8/10/2000 0:00,No damage,2,EXECUTIVE JET AVIATION,Quebec,Landing Roll,None,FALSE,FALSE,GULLS SIZED BIRDS SCATTERED ABOVE AND BELOW WINDSHLD. NO IMPACTS HEARD. TWR REPTD 2 DEAD BIRDS FOUND ON RWY.,Medium,No Cloud,Unknown bird - medium,N,0,0,0,No
201896,Airplane,RALEIGH-DURHAM INTL,< 1000 ft,B-727-200,2 to 10,10,Aborted Take-off,8/10/2000 0:00,No damage,3,AMERICAN AIRLINES,North Carolina,Take-off run,None,FALSE,FALSE,INITIAL VISUAL INSPN SHOWS NO DMG,Large,Some Cloud,Canada goose,N,0,0,0,No
204264,Airplane,DUPAGE AIRPORT,< 1000 ft,C-172,2 to 10,5,None,8/12/2000 0:00,No damage,1,BUSINESS,Illinois,Climb,None,FALSE,FALSE,HIT WING STRUT,Small,No Cloud,Unknown bird - small,N,0,150,0,No
204225,Airplane,DUPAGE AIRPORT,< 1000 ft,PA-28,2 to 10,6,None,8/12/2000 0:00,No damage,1,PRIVATELY OWNED,Illinois,Approach,None,FALSE,FALSE,"NO VIZ DMG, UNKNOWN WHAT PARTS WERE STRUCK",Small,Some Cloud,Unknown bird - small,N,0,100,0,No
202482,Airplane,DALLAS LOVE FIELD ARPT,> 1000 ft,CL-RJ100/200,2 to 10,5,None,8/13/2000 0:00,No damage,2,ATLANTIC SOUTHEAST,Texas,Approach,None,FALSE,FALSE,BIRDS WERE WHITE/GRAY. SAW ABOUT 20 HIT 2-3.,Small,No Cloud,Unknown bird - small,N,0,"2,500",0,No
202464,Airplane,ROANOKE REGIONAL,< 1000 ft,BE-23 SUNDOWNER,2 to 10,10,None,8/14/2000 0:00,No damage,1,BUSINESS,Virginia,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,Mourning dove,N,0,0,0,No
200732,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-737-300,2 to 10,10,None,8/16/2000 0:00,No damage,2,US AIRWAYS*,Kentucky,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,Mourning dove,N,0,0,0,Yes
208561,,,,BELL-206,,7,,,No damage,1,,Louisiana,,None,FALSE,FALSE,TAXI AT 3 FT OK. HELICOPTER,,No Cloud,Rock pigeon,,0,,0,
203380,Airplane,EL PASO INTL ARPT,< 1000 ft,B-737-300,2 to 10,5,None,8/18/2000 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,HIT CAPT'S WINDSCREEN AND RT WING,Small,Some Cloud,Unknown bird - small,N,0,100,0,Yes
200698,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-500,2 to 10,7,None,8/19/2000 0:00,No damage,2,CONTINENTAL AIRLINES,New Jersey,Approach,None,FALSE,FALSE,DMG UNKN TO MINIMAL FLT 674. NO CARCASSES FOUND. NO DMG,Small,Some Cloud,Unknown bird - small,N,0,30,0,Yes
200664,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-727-200,2 to 10,6,None,8/20/2000 0:00,No damage,3,AMERICAN AIRLINES,New Jersey,Landing Roll,None,FALSE,FALSE,3-4 BIRDS STRUCK. SML AMT OF BLOOD ON LE RT WING. CLEANED.,Small,Some Cloud,Rock pigeon,Y,0,0,0,No
200794,Airplane,PANAMA CITY - BAY COUNTY INTL,< 1000 ft,BE-400 BJET,2 to 10,8,None,8/21/2000 0:00,No damage,2,BUSINESS,Florida,Climb,None,FALSE,FALSE,,Small,Some Cloud,Mourning dove,Y,0,40,0,No
204415,Airplane,PALM BEACH INTL,< 1000 ft,BE-1900,2 to 10,6,Precautionary Landing,8/21/2000 0:00,No damage,2,BUSINESS,Florida,Take-off run,None,FALSE,FALSE,SML BLACK BIRD. NO DMG.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
207534,Airplane,LEWISTON-NEZ PERCE CO ARPT,< 1000 ft,DHC8 DASH 8,2 to 10,7,None,8/22/2000 0:00,No damage,2,HORIZON AIR,Idaho,Approach,None,FALSE,FALSE,"SML WHITE BIRDS LESS THAN 7"".MESS ON WINDSHLD.",Small,No Cloud,Unknown bird - small,N,0,5,0,No
201872,Airplane,GERALD R FORD INTL,< 1000 ft,A-319,2 to 10,7,None,8/23/2000 0:00,No damage,2,NORTHWEST AIRLINES,Michigan,Approach,None,FALSE,FALSE,PILOT REPTD STRIKING BIRD AT THRESHOLD OF RWY. NO REMAINS FOUND.,Small,Some Cloud,Unknown bird - small,Y,0,25,0,No
204521,Airplane,PHILADELPHIA INTL,< 1000 ft,B-747-1/200,2 to 10,2,Aborted Take-off,8/23/2000 0:00,Caused damage,4,EVERGREEN INTL AIRLINES,Pennsylvania,Take-off run,None,FALSE,FALSE,HIGH ENERGY REJECTED T/O FROM INGESTION RESULTED IN 9 FLAT TIRES AFTER FUSE PLUGS FLEW FROM OVERHEATING. NUMEROUS SIGHTINGS BY CREWS OF FLOCK OF GEESE FEEDING IN MEDIANS BTWN TWY AND RWYS. ARFF RESPONDED. A/C WAS TOWED TO RAMP. THE ENG WAS PRETTY MUCH A L,Large,Overcast,Canada goose,Y,0,0,0,No
201139,Airplane,BLOOMINGTON/NORMAL,< 1000 ft,BE-90  KING,2 to 10,2,Aborted Take-off,8/23/2000 0:00,No damage,2,BUSINESS,Illinois,Take-off run,None,FALSE,FALSE,,Small,Some Cloud,Mourning dove,N,0,0,0,No
200375,Airplane,BLOOMINGTON/NORMAL,< 1000 ft,SAAB-340,2 to 10,8,Aborted Take-off,8/23/2000 0:00,No damage,2,MESABA AIRLINES,Illinois,Take-off run,None,FALSE,FALSE,"DMG UNKN, NEED TO INSPCT. BORESCOPED. POWER INTERRUPTION JUST AFTER INGESTION. CLEANED DEBRIS.",Small,Some Cloud,Mourning dove,Y,0,0,0,No
205933,Airplane,INDIANAPOLIS REGIONAL ARPT,< 1000 ft,HAWKER 1000,2 to 10,9,None,8/24/2000 0:00,No damage,2,BUSINESS,Indiana,Approach,None,FALSE,FALSE,MANY SML BIRD OVER LENGTH OF RWY AND ADJACENT TO RWY ON GRASS. THEY APPEARED EVERYWHERE AROUND THE ARPT. FOUND FEATHERS STUCK ON UNDERSIDE OF A FLAP.,Small,No Cloud,Unknown bird - small,N,0,10,0,No
202578,Airplane,JACKSON EVERS INTL,< 1000 ft,B-737-300,2 to 10,8,None,8/25/2000 0:00,No damage,2,SOUTHWEST AIRLINES,Mississippi,Climb,None,FALSE,FALSE,FLT 1776,Small,No Cloud,Unknown bird - small,Y,0,300,0,Yes
203634,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,MD-80,2 to 10,10,None,8/25/2000 0:00,No damage,2,CONTINENTAL AIRLINES,New Jersey,Approach,None,FALSE,FALSE,"FLT 1797. (DATA ENTRY NOTE: LANDING GEAR ALSO MARKED, BUT LOOKS LIKE IT WAS CROSSED OFF)",Small,Some Cloud,Rock pigeon,Y,0,15,0,No
201828,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,DC-9-30,2 to 10,5,None,8/27/2000 0:00,No damage,2,LEGEND AIRLINES,Texas,Take-off run,None,FALSE,FALSE,HIT ABOUT 3 BIRDS. ATIS WARNING.,Medium,No Cloud,Unknown bird - medium,Y,0,0,0,No
200783,Airplane,SAVANNAH INTL,< 1000 ft,CL-RJ100/200,2 to 10,4,None,8/28/2000 0:00,No damage,2,COMAIR AIRLINES,Georgia,Landing Roll,None,FALSE,FALSE,FLT6053,Small,Some Cloud,Purple martin,Y,0,0,0,No
202035,Airplane,VANCOUVER INTL,< 1000 ft,DHC8 DASH 8,2 to 10,8,None,8/30/2000 0:00,No damage,2,HORIZON AIR,British Columbia,Approach,None,FALSE,FALSE,,Small,Some Cloud,European starling,N,0,50,0,No
200560,Airplane,LEHIGH VALLEY INTL,< 1000 ft,DC-9,2 to 10,3,None,8/30/2000 0:00,No damage,2,US AIRWAYS*,Pennsylvania,Landing Roll,None,FALSE,FALSE,FLT 264 REPTD HITTING 2 BIRDS 1500' DOWN RWY ON LDG. NO BIRDS FOUND BY ARPT PERSONNEL,Medium,Overcast,Unknown bird - medium,N,0,0,0,No
204413,Airplane,SALT LAKE CITY INTL,< 1000 ft,B-727,2 to 10,6,None,9/3/2000 0:00,No damage,3,DELTA AIR LINES,Utah,Approach,None,FALSE,FALSE,HIT A FEW BIRDS ON 3 MI FINAL.  NO DMG REPTD.,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,No
202289,Airplane,LOGAN INTL,< 1000 ft,B-767-200,2 to 10,7,None,9/4/2000 0:00,No damage,2,DELTA AIR LINES,Massachusetts,Approach,Fog,FALSE,FALSE,HIT MAYBE 3 STARLINGS. UNKN IF DMG,Small,No Cloud,European starling,Y,0,20,0,Yes
202074,Airplane,GREATER ROCHESTER INTL,< 1000 ft,B-727,2 to 10,10,None,9/4/2000 0:00,No damage,3,DELTA AIR LINES,New York,Landing Roll,Fog,FALSE,FALSE,FLT780. 1540Z. RAIN,Small,Overcast,European starling,N,0,0,0,No
202788,Airplane,QUAD CITY ARPT,< 1000 ft,BA-146,2 to 10,4,None,9/4/2000 0:00,No damage,4,AIR WISCONSIN AIRLINES,Illinois,Take-off run,Rain,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,0,0,No
206920,Airplane,PORT COLUMBUS INTL,< 1000 ft,DC-9,2 to 10,5,None,9/4/2000 0:00,No damage,2,NORTHWEST AIRLINES,Ohio,Take-off run,None,FALSE,FALSE,HIT A SML FLOCK ON DEPRT ROLL.  FLT 1701,Small,Some Cloud,Brown-headed cowbird,N,0,0,0,No
